order_id,customer_id,order_date,order_status,promotion_id,order_channel,order_value,attributed_to_promo,customer_segment_at_time
7177,1196,2024-11-25 23:53:52.919683,CANCEL,,Email,470.08,False,High_Value
7178,1037,2024-08-11 09:35:27.510835,PAID,,Email,71.58,False,Low_Value
7179,1276,2024-09-27 02:29:06.437161,PAID,,SMS,97.06,False,New_Customer
7180,506,2025-04-21 17:23:19.349748,CANCEL,,Direct,175.31,False,New_Customer
7181,541,2024-10-04 18:36:49.533535,PAID,,SMS,276.06,False,High_Value
7182,1136,2025-04-29 12:09:04.568358,PAID,,Push,177.71,False,High_Value
7183,1238,2024-09-28 14:28:42.044605,PAID,,SMS,204.29,False,High_Value
7184,798,2024-12-12 09:24:30.741904,PAID,,Direct,163.38,False,Medium_Value
7185,1545,2025-04-28 11:34:13.406101,PAID,,Social,86.89,False,New_Customer
7186,1709,2024-10-25 16:31:33.340085,PAID,,Social,142.49,False,Medium_Value
7187,1090,2024-12-09 04:57:52.659640,PAID,,SMS,244.17,False,High_Value
7188,46,2024-07-31 06:40:18.211646,CANCEL,,Social,46.94,False,Low_Value
7189,838,2025-01-01 15:46:08.468525,PAID,,Push,230.57,False,High_Value
7190,55,2025-03-23 03:57:46.310660,PAID,,Direct,43.7,False,New_Customer
7191,1447,2025-07-02 21:16:56.995271,PAID,,SMS,231.73,False,High_Value
7192,1347,2024-11-23 06:37:02.227322,PAID,,Email,56.56,False,Low_Value
7193,524,2025-06-09 02:05:04.665916,PAID,,Direct,294.2,False,High_Value
7194,1444,2024-10-10 09:47:04.136530,PAID,,Social,427.45,False,High_Value
7195,1295,2025-05-23 08:31:37.860925,PAID,,Social,348.88,False,High_Value
7196,502,2024-08-13 02:46:29.932684,PAID,,SMS,283.22,False,High_Value
7197,802,2025-02-11 09:09:41.815980,PAID,1440,Email,123.75,True,New_Customer
7198,1652,2025-05-13 07:44:44.185359,PAID,,Direct,201.89,False,Medium_Value
7199,539,2025-04-22 10:29:44.684849,PAID,,Email,171.86,False,New_Customer
7200,1283,2024-07-16 16:21:06.404892,PAID,,Social,382.47,False,High_Value
7201,1214,2024-08-11 15:02:55.823477,PAID,,Social,146.6,False,New_Customer
7202,369,2025-03-31 20:33:37.687421,PAID,,Push,269.23,False,High_Value
7203,170,2025-04-17 07:45:42.011886,PAID,,SMS,182.39,False,Medium_Value
7204,1405,2024-09-20 18:09:20.086004,CANCEL,,Direct,163.58,False,Medium_Value
7205,496,2025-03-18 17:41:33.295349,CANCEL,,Social,97.66,False,Medium_Value
7206,852,2025-02-22 00:11:25.139850,CANCEL,,Direct,202.48,False,Medium_Value
7207,45,2024-12-10 22:18:37.896936,PAID,,Push,132.7,False,Medium_Value
7208,103,2025-02-17 16:42:14.728895,PAID,119,Direct,221.18,True,Medium_Value
7209,174,2025-05-07 20:17:45.671639,PAID,685,Email,485.32,True,High_Value
7210,96,2024-07-07 09:40:03.085988,PAID,,Push,229.24,False,Medium_Value
7211,569,2024-11-03 13:43:31.592087,PAID,,Push,90.6,False,Low_Value
7212,1143,2025-03-14 10:35:55.698056,PAID,,Direct,78.95,False,Medium_Value
7213,1041,2024-11-19 19:00:47.951032,PAID,,Direct,32.42,False,New_Customer
7214,986,2024-07-06 00:44:56.718524,PAID,,SMS,130.73,False,Medium_Value
7215,1545,2025-04-28 15:14:55.203796,PAID,,SMS,95.29,False,New_Customer
7216,482,2024-12-10 23:43:05.058387,PAID,,SMS,114.24,False,Medium_Value
7217,1122,2024-09-09 00:15:26.442088,PAID,863,Push,78.13,True,Low_Value
7218,576,2024-08-18 09:16:12.385743,CANCEL,871,SMS,339.24,True,Medium_Value
7219,414,2024-12-20 17:49:28.860204,PAID,,Push,92.08,False,New_Customer
7220,388,2025-02-25 19:41:43.971139,PAID,1387,Direct,95.06,True,New_Customer
7221,20,2025-03-22 11:25:13.503953,PAID,,Email,148.63,False,Medium_Value
7222,1032,2024-12-24 21:51:21.556454,PAID,,Social,475.37,False,High_Value
7223,1820,2024-07-30 12:56:17.389286,PAID,767,Social,80.39,True,New_Customer
7224,1676,2024-11-04 12:39:16.661397,PAID,,Social,150.23,False,New_Customer
7225,522,2025-01-25 22:24:06.882640,CANCEL,,Social,152.34,False,High_Value
7226,664,2024-07-05 04:07:13.827136,PAID,,Social,237.02,False,High_Value
7227,387,2025-04-02 18:05:01.923104,PAID,,SMS,49.84,False,Low_Value
7228,244,2024-07-15 10:27:48.891892,CANCEL,,Email,75.8,False,Medium_Value
7229,254,2025-03-26 07:22:04.358939,PAID,,Email,265.02,False,High_Value
7230,649,2024-11-14 03:21:14.482053,CANCEL,821,Email,103.76,True,Low_Value
7231,1998,2025-06-11 14:58:01.657103,PAID,,Social,219.85,False,High_Value
7232,1799,2024-12-29 17:44:37.775295,PAID,596,Social,240.75,True,Medium_Value
7233,746,2024-09-26 22:01:58.035142,PAID,,SMS,68.54,False,Low_Value
7234,721,2024-11-26 22:25:24.440451,PAID,,SMS,80.13,False,Medium_Value
7235,740,2024-07-27 08:17:17.923008,PAID,541,SMS,169.2,True,Medium_Value
7236,475,2024-10-27 10:59:59.969355,PAID,,Direct,362.43,False,High_Value
7237,802,2025-03-13 00:36:30.156638,PAID,,Direct,88.14,False,New_Customer
7238,1485,2025-02-01 05:59:55.130382,CANCEL,,Social,246.22,False,High_Value
7239,526,2025-04-26 21:39:46.649339,PAID,448,Direct,136.73,True,Medium_Value
7240,433,2024-12-08 12:23:55.381563,CANCEL,,Social,140.42,False,Medium_Value
7241,596,2024-07-11 10:44:51.814216,PAID,541,Email,230.31,True,Medium_Value
7242,490,2024-10-31 04:15:24.506702,PAID,89,SMS,767.41,True,High_Value
7243,1381,2025-05-24 11:00:53.603371,PAID,,Push,210.19,False,High_Value
7244,329,2024-12-24 23:24:55.307097,PAID,,Email,124.41,False,New_Customer
7245,179,2025-05-27 07:10:17.408366,PAID,,SMS,83.07,False,Low_Value
7246,1083,2025-06-27 17:21:06.417870,PAID,,Push,31.55,False,Low_Value
7247,1676,2025-01-22 02:15:41.592477,PAID,,SMS,99.48,False,New_Customer
7248,1731,2024-11-05 16:03:04.405557,PAID,,SMS,399.5,False,High_Value
7249,100,2025-06-13 08:09:02.236936,PAID,,Direct,60.38,False,Low_Value
7250,1600,2024-11-15 16:23:15.929098,PAID,804,Email,40.64,True,Low_Value
7251,1405,2024-11-18 15:47:14.332643,PAID,1334,Direct,169.4,True,Medium_Value
7252,836,2025-01-14 09:19:43.624639,PAID,,Social,123.32,False,New_Customer
7253,938,2025-05-03 10:14:26.868368,PAID,,Social,159.08,False,New_Customer
7254,251,2025-03-16 23:20:42.980135,PAID,444,SMS,119.7,True,Medium_Value
7255,954,2024-12-08 01:56:35.111293,PAID,,Email,139.14,False,Medium_Value
7256,503,2024-11-23 16:01:46.152219,PAID,,SMS,370.51,False,High_Value
7257,941,2025-04-15 06:27:26.489189,PAID,,Direct,70.83,False,Low_Value
7258,1932,2024-07-26 06:15:56.890218,PAID,,Email,353.28,False,High_Value
7259,448,2024-09-29 09:18:32.552996,PAID,397,Direct,112.01,True,Low_Value
7260,454,2025-01-22 07:07:17.097383,CANCEL,,Social,77.16,False,New_Customer
7261,835,2024-12-01 05:25:26.815548,PAID,,Email,171.61,False,High_Value
7262,599,2024-07-17 04:19:53.824746,PAID,,Push,72.48,False,Low_Value
7263,371,2025-03-25 02:05:06.889970,PAID,,Email,96.42,False,Medium_Value
7264,1804,2024-11-13 01:16:29.175425,PAID,,Social,199.81,False,Medium_Value
7265,1709,2025-05-09 07:50:56.040487,PAID,290,Social,255.31,True,Medium_Value
7266,1009,2024-11-27 14:43:20.023976,PAID,,SMS,32.49,False,Low_Value
7267,1443,2025-07-03 03:19:20.973525,PAID,612,Direct,162.39,True,Medium_Value
7268,1814,2024-09-17 23:17:42.614647,PAID,,Social,66.08,False,Low_Value
7269,1979,2024-08-20 11:23:11.824261,PAID,,Push,103.25,False,New_Customer
7270,1761,2025-03-24 19:11:47.141058,PAID,535,Email,48.71,True,Low_Value
7271,1094,2024-10-02 08:17:00.737221,PAID,1476,Social,76.72,True,Low_Value
7272,1395,2024-12-31 21:36:42.952078,CANCEL,510,SMS,335.91,True,Medium_Value
7273,445,2025-06-30 16:50:24.967704,PAID,,Email,133.06,False,Medium_Value
7274,1933,2024-08-02 14:28:35.006783,PAID,,Social,88.0,False,New_Customer
7275,813,2024-10-26 00:45:59.966089,PAID,,Email,79.08,False,New_Customer
7276,561,2025-03-10 13:30:52.192820,PAID,,Social,102.78,False,Low_Value
7277,989,2024-07-14 15:45:39.769829,PAID,443,Email,51.77,True,New_Customer
7278,1027,2025-06-24 04:36:02.642289,PAID,1423,Email,107.24,True,Low_Value
7279,126,2025-05-22 11:34:07.823839,PAID,,SMS,189.24,False,New_Customer
7280,1959,2024-10-15 23:16:01.791268,PAID,,SMS,49.52,False,Low_Value
7281,1061,2025-03-25 09:57:35.275869,CANCEL,295,SMS,143.7,True,New_Customer
7282,984,2025-06-26 21:01:41.066967,PAID,,Social,90.98,False,New_Customer
7283,1774,2025-06-03 04:24:43.384112,PAID,,SMS,472.24,False,High_Value
7284,443,2025-01-11 12:28:07.358449,PAID,1043,Push,72.23,True,Low_Value
7285,1549,2024-12-29 13:19:58.434592,PAID,,Email,57.23,False,Low_Value
7286,511,2025-03-05 11:21:55.714962,PAID,,Push,237.79,False,High_Value
7287,1853,2025-06-11 05:10:30.818887,PAID,,Direct,97.52,False,Low_Value
7288,113,2024-10-06 01:38:24.914413,PAID,,Push,94.46,False,Low_Value
7289,343,2024-09-11 22:19:12.015320,CANCEL,,Social,373.39,False,High_Value
7290,86,2025-01-25 18:06:35.182235,PAID,471,Direct,95.03,True,Low_Value
7291,1418,2025-02-07 15:24:43.613039,PAID,,SMS,132.35,False,Medium_Value
7292,1811,2025-01-13 15:25:51.734749,PAID,,Social,87.32,False,Medium_Value
7293,6,2025-04-23 02:04:26.032888,PAID,1086,Social,252.11,True,Medium_Value
7294,765,2024-09-05 01:46:47.431505,PAID,,Social,112.92,False,Medium_Value
7295,430,2025-04-20 13:08:38.394881,PAID,,SMS,79.03,False,Medium_Value
7296,1119,2025-03-08 23:25:03.068642,PAID,1251,Email,329.06,True,High_Value
7297,193,2024-11-22 09:49:34.969358,CANCEL,,Email,97.74,False,Low_Value
7298,564,2025-06-18 11:39:16.199418,PAID,,Push,369.9,False,High_Value
7299,109,2024-09-19 23:44:14.925535,PAID,48,Direct,144.79,True,New_Customer
7300,64,2025-03-28 16:19:51.873350,PAID,,Email,221.65,False,High_Value
7301,309,2025-02-09 04:35:22.159184,PAID,,Email,172.88,False,Medium_Value
7302,735,2025-04-27 19:01:21.923656,PAID,,Direct,94.9,False,Low_Value
7303,1666,2024-11-10 14:48:07.360647,PAID,760,Email,154.98,True,New_Customer
7304,871,2024-11-24 06:44:05.129081,PAID,,Direct,233.06,False,High_Value
7305,1119,2024-09-21 03:29:08.091733,PAID,1382,Email,390.92,True,High_Value
7306,111,2025-02-17 07:27:03.242733,PAID,,SMS,167.37,False,Medium_Value
7307,1016,2025-04-14 23:59:26.324732,PAID,,Social,272.04,False,High_Value
7308,152,2024-09-07 04:34:03.383251,PAID,,SMS,197.75,False,High_Value
7309,1408,2025-02-20 13:19:56.968252,PAID,,Social,65.8,False,New_Customer
7310,1121,2025-05-29 20:42:02.140205,CANCEL,813,Social,41.98,True,Low_Value
7311,1350,2025-02-13 14:38:48.006066,PAID,,SMS,529.79,False,High_Value
7312,1090,2025-05-06 03:14:05.325572,CANCEL,1069,SMS,357.97,True,High_Value
7313,374,2025-04-02 15:52:18.809443,PAID,,Direct,165.24,False,Medium_Value
7314,571,2025-05-24 05:22:12.805600,PAID,805,SMS,266.19,True,High_Value
7315,1633,2024-07-04 20:11:29.192271,PAID,,Direct,455.29,False,High_Value
7316,1699,2025-04-02 16:49:09.910005,PAID,321,SMS,211.2,True,New_Customer
7317,537,2025-04-10 14:52:32.333999,PAID,,Push,109.8,False,Low_Value
7318,868,2025-06-30 08:26:38.510504,PAID,,Social,58.74,False,Low_Value
7319,1637,2025-06-12 04:41:39.421250,PAID,,Social,83.37,False,New_Customer
7320,1946,2025-02-19 03:18:48.426334,PAID,1310,Direct,112.26,True,Low_Value
7321,1445,2025-01-06 12:50:16.255766,PAID,,Push,122.07,False,Medium_Value
7322,1381,2025-04-20 19:08:46.422071,PAID,,SMS,193.38,False,High_Value
7323,533,2025-05-15 19:02:55.497860,PAID,,Push,398.45,False,High_Value
7324,1515,2024-11-19 15:48:37.203757,PAID,,Email,77.63,False,New_Customer
7325,1864,2024-08-25 19:57:17.230838,PAID,,Social,77.21,False,Low_Value
7326,1995,2025-02-12 04:36:34.202861,PAID,,Direct,224.6,False,Medium_Value
7327,20,2025-03-23 01:03:44.206884,PAID,,Push,99.47,False,Medium_Value
7328,1202,2025-02-02 17:00:36.952741,PAID,425,SMS,332.32,True,High_Value
7329,1811,2024-09-21 04:54:23.458269,PAID,1370,Social,120.39,True,Medium_Value
7330,1482,2024-09-14 05:14:18.958259,PAID,,SMS,188.31,False,High_Value
7331,1225,2024-09-17 00:24:21.450890,PAID,,Email,116.99,False,Medium_Value
7332,987,2025-05-27 05:15:01.060219,CANCEL,,SMS,243.36,False,High_Value
7333,1231,2024-12-05 06:16:33.275537,PAID,,Email,364.89,False,High_Value
7334,129,2024-10-15 00:49:25.757673,PAID,,Email,33.86,False,Low_Value
7335,487,2025-04-14 14:54:47.341767,CANCEL,,Email,65.64,False,Medium_Value
7336,926,2024-11-19 10:40:09.766812,PAID,,Social,573.15,False,High_Value
7337,1102,2025-02-10 12:52:14.249337,PAID,,SMS,149.97,False,High_Value
7338,1176,2024-11-07 16:42:36.297205,PAID,,Push,50.51,False,New_Customer
7339,989,2025-05-17 16:39:09.476012,PAID,,Social,36.56,False,New_Customer
7340,440,2024-07-29 01:29:03.744152,PAID,,Push,68.82,False,New_Customer
7341,1313,2024-08-22 15:19:44.866839,PAID,,Direct,157.91,False,New_Customer
7342,811,2024-08-08 13:38:55.086161,CANCEL,153,SMS,232.49,True,High_Value
7343,1663,2024-12-02 11:34:36.416011,PAID,96,SMS,38.38,True,Low_Value
7344,382,2024-10-05 19:52:11.792207,PAID,,Email,385.84,False,High_Value
7345,1388,2025-03-04 18:42:19.334461,PAID,1412,Push,109.34,True,Low_Value
7346,748,2024-07-29 21:43:30.341332,PAID,,SMS,49.56,False,New_Customer
7347,229,2025-02-26 17:03:37.340395,CANCEL,399,Email,60.4,True,Low_Value
7348,796,2025-03-18 02:34:28.131445,PAID,,SMS,48.7,False,Low_Value
7349,44,2025-02-13 14:36:37.925270,PAID,,Direct,34.05,False,Low_Value
7350,1130,2024-08-30 18:53:42.850049,PAID,384,Direct,136.64,True,Medium_Value
7351,1192,2024-11-06 04:38:47.027454,PAID,354,Direct,560.12,True,High_Value
7352,1512,2025-01-18 07:09:07.346815,PAID,311,SMS,160.36,True,New_Customer
7353,178,2024-08-27 19:47:28.375961,CANCEL,,Push,29.76,False,New_Customer
7354,1439,2025-02-16 10:04:52.258459,PAID,,Push,192.05,False,Medium_Value
7355,1452,2024-11-05 22:59:10.296769,PAID,1064,Direct,92.8,True,Low_Value
7356,879,2024-10-29 18:59:42.776704,PAID,,Direct,67.38,False,Low_Value
7357,1621,2025-05-23 03:08:43.327364,PAID,620,Social,117.78,True,New_Customer
7358,740,2025-01-17 00:12:43.828843,PAID,,SMS,154.95,False,Medium_Value
7359,939,2025-02-01 11:58:59.160346,PAID,,Push,122.1,False,Medium_Value
7360,1251,2025-01-11 02:18:14.222816,PAID,,Email,51.44,False,New_Customer
7361,46,2024-09-22 14:39:23.293830,PAID,,Social,39.38,False,Low_Value
7362,640,2024-08-25 01:39:42.795318,PAID,,Direct,119.35,False,Medium_Value
7363,1575,2024-10-23 08:23:44.583822,CANCEL,,Social,472.54,False,High_Value
7364,1781,2025-05-17 20:29:56.893350,CANCEL,,Push,120.79,False,New_Customer
7365,800,2024-11-05 19:57:55.495327,PAID,,Email,139.75,False,High_Value
7366,1790,2025-01-11 07:11:16.058251,PAID,1295,Push,147.32,True,New_Customer
7367,288,2025-02-19 10:58:10.238419,PAID,,SMS,480.5,False,High_Value
7368,1932,2025-05-08 17:20:47.848581,PAID,,Email,319.22,False,High_Value
7369,114,2024-11-07 03:38:35.381870,PAID,,Push,65.23,False,Low_Value
7370,1858,2025-02-28 20:00:39.023325,PAID,,Direct,208.7,False,Medium_Value
7371,1031,2025-05-16 20:30:44.364896,CANCEL,,SMS,122.05,False,Medium_Value
7372,456,2024-10-13 23:34:02.072509,PAID,,Push,72.45,False,Low_Value
7373,1445,2024-08-29 15:18:52.744115,PAID,,Push,113.68,False,Medium_Value
7374,607,2024-12-28 17:09:53.848941,PAID,,Social,119.47,False,New_Customer
7375,772,2025-06-02 21:14:22.236359,CANCEL,,Push,592.46,False,High_Value
7376,1853,2025-02-18 06:00:17.389321,PAID,,Social,60.33,False,Low_Value
7377,1869,2025-04-24 14:13:28.188316,CANCEL,,Social,101.36,False,New_Customer
7378,1511,2025-06-16 01:09:12.830691,PAID,,Email,201.03,False,High_Value
7379,1675,2024-12-16 21:25:03.708296,PAID,,Push,99.45,False,Low_Value
7380,658,2025-02-06 12:32:58.545570,PAID,,SMS,171.2,False,Medium_Value
7381,1786,2024-12-28 04:35:31.425553,PAID,585,Direct,192.07,True,Medium_Value
7382,745,2024-07-27 10:37:40.047545,PAID,,Social,55.74,False,New_Customer
7383,1813,2025-02-22 15:23:07.521891,PAID,,Push,183.39,False,Medium_Value
7384,644,2024-10-21 22:58:11.006120,PAID,1071,SMS,157.39,True,Medium_Value
7385,1000,2025-04-12 01:07:40.697232,PAID,,SMS,240.96,False,High_Value
7386,1669,2024-08-08 21:43:17.925848,PAID,,SMS,233.42,False,Medium_Value
7387,456,2025-06-26 17:01:21.721352,PAID,,Social,58.1,False,Low_Value
7388,1979,2024-11-26 19:48:50.548616,PAID,,Push,117.87,False,New_Customer
7389,815,2024-10-24 20:35:25.282155,PAID,231,Direct,184.61,True,New_Customer
7390,608,2024-07-22 23:48:36.492491,CANCEL,,Direct,130.68,False,New_Customer
7391,838,2024-07-14 22:32:01.073256,CANCEL,,Email,186.29,False,High_Value
7392,1780,2025-01-03 23:26:18.760049,PAID,,Direct,184.98,False,Medium_Value
7393,954,2024-09-25 04:16:36.475471,PAID,,SMS,114.14,False,Medium_Value
7394,302,2025-01-18 08:41:12.738981,CANCEL,826,SMS,43.52,True,New_Customer
7395,1458,2025-05-20 19:01:42.311613,PAID,,Email,178.47,False,Medium_Value
7396,627,2025-02-16 17:03:33.483859,PAID,,SMS,74.82,False,New_Customer
7397,713,2024-11-10 14:22:26.626882,PAID,,Direct,174.92,False,Medium_Value
7398,1268,2025-01-26 10:41:22.391063,CANCEL,,Email,121.46,False,Medium_Value
7399,506,2024-08-25 08:01:02.525682,PAID,,Direct,160.41,False,New_Customer
7400,488,2025-06-06 11:42:10.683282,PAID,,Push,188.94,False,High_Value
7401,1512,2025-03-10 05:22:57.033026,CANCEL,,SMS,123.21,False,New_Customer
7402,1979,2025-05-31 07:33:38.434436,PAID,,Email,79.55,False,New_Customer
7403,245,2025-04-29 14:00:36.505640,PAID,781,Social,74.5,True,Low_Value
7404,1050,2025-01-07 20:53:47.697879,PAID,,SMS,415.25,False,High_Value
7405,979,2025-02-11 11:10:06.487164,PAID,1440,SMS,140.17,True,New_Customer
7406,289,2025-01-20 07:16:42.923220,CANCEL,,Email,54.43,False,Low_Value
7407,1515,2024-08-14 09:37:15.429021,CANCEL,,Email,84.11,False,New_Customer
7408,169,2025-02-26 08:59:26.821835,PAID,,Push,94.65,False,New_Customer
7409,999,2025-02-01 19:45:36.562333,PAID,,Email,335.55,False,High_Value
7410,1271,2025-03-12 11:10:19.738377,PAID,,Email,96.12,False,Medium_Value
7411,709,2024-11-10 19:49:40.256972,CANCEL,,Direct,62.31,False,Medium_Value
7412,1812,2024-08-20 12:41:40.189414,PAID,816,Email,54.08,True,New_Customer
7413,135,2024-08-31 05:45:55.153069,PAID,,Direct,560.85,False,High_Value
7414,1011,2024-08-29 14:07:17.488472,CANCEL,,Direct,183.98,False,Medium_Value
7415,562,2025-06-23 08:16:49.077080,CANCEL,1109,Social,364.3,True,High_Value
7416,1307,2024-11-13 14:35:56.344828,PAID,,SMS,125.26,False,Medium_Value
7417,926,2025-03-23 20:22:30.024686,CANCEL,,Email,545.74,False,High_Value
7418,660,2025-07-03 16:27:09.959777,PAID,,Email,416.22,False,High_Value
7419,1685,2024-07-14 07:05:17.184828,CANCEL,,SMS,58.98,False,Low_Value
7420,1735,2024-08-27 01:20:27.049520,PAID,,Push,46.75,False,New_Customer
7421,1864,2025-05-02 13:17:22.192644,PAID,,Social,81.76,False,Low_Value
7422,1860,2025-01-01 21:23:46.065373,PAID,,Push,50.44,False,Low_Value
7423,19,2024-07-23 03:28:24.621780,PAID,,Email,596.64,False,High_Value
7424,339,2025-05-29 17:37:13.188346,PAID,,Social,41.0,False,New_Customer
7425,1849,2024-12-24 16:33:38.521889,PAID,,Email,47.56,False,Low_Value
7426,35,2025-03-16 06:36:28.676480,PAID,,SMS,40.42,False,Low_Value
7427,1405,2025-05-03 20:46:58.921068,PAID,,Direct,149.8,False,Medium_Value
7428,1219,2025-04-22 01:03:45.367862,CANCEL,861,SMS,157.14,True,New_Customer
7429,716,2024-08-21 14:45:54.510397,PAID,,Social,54.62,False,Low_Value
7430,713,2025-06-26 16:40:37.261456,PAID,,SMS,220.24,False,Medium_Value
7431,1402,2025-04-06 13:34:34.352898,PAID,,Direct,131.53,False,New_Customer
7432,1389,2025-01-05 10:14:27.917267,PAID,,SMS,52.83,False,Low_Value
7433,1267,2025-01-10 18:45:21.360574,PAID,,Push,160.12,False,New_Customer
7434,1857,2025-04-22 01:08:23.047226,PAID,,Social,201.08,False,High_Value
7435,1320,2024-11-14 22:33:07.149831,PAID,1132,Email,129.22,True,New_Customer
7436,1023,2025-06-29 15:10:10.303020,PAID,115,Push,133.38,True,New_Customer
7437,992,2024-10-27 14:16:04.287753,PAID,,Email,96.76,False,New_Customer
7438,386,2025-02-07 01:13:42.257068,PAID,,Social,399.77,False,High_Value
7439,275,2025-01-24 13:00:13.675874,PAID,,Direct,23.82,False,Low_Value
7440,1501,2024-09-07 21:21:32.621892,PAID,,SMS,35.11,False,Low_Value
7441,751,2025-02-11 13:33:02.845073,CANCEL,,SMS,268.3,False,High_Value
7442,1061,2025-03-23 11:11:37.480987,PAID,,SMS,58.86,False,New_Customer
7443,1774,2024-10-28 11:03:12.059353,PAID,,SMS,358.57,False,High_Value
7444,457,2025-01-05 11:00:34.968907,PAID,,Email,344.23,False,High_Value
7445,1959,2024-07-22 11:34:24.997916,CANCEL,1193,Direct,68.92,True,Low_Value
7446,995,2025-05-22 12:36:19.968808,CANCEL,,Push,75.01,False,Medium_Value
7447,1813,2025-04-06 23:48:52.475055,PAID,444,Email,210.76,True,Medium_Value
7448,1481,2024-08-22 17:49:47.285025,PAID,,Email,76.56,False,Medium_Value
7449,1291,2024-08-28 22:45:26.059329,PAID,,Direct,72.75,False,Low_Value
7450,1624,2024-08-11 08:24:21.479464,PAID,,Social,99.96,False,Medium_Value
7451,1932,2025-05-26 06:55:00.314863,PAID,,SMS,211.9,False,High_Value
7452,544,2024-10-16 16:50:37.767625,PAID,,Email,104.72,False,Medium_Value
7453,742,2024-11-27 05:14:01.712677,CANCEL,,Email,66.78,False,Low_Value
7454,1649,2025-01-23 21:54:10.134660,PAID,472,Direct,49.19,True,Low_Value
7455,277,2024-07-04 13:38:04.029543,PAID,,Social,146.65,False,Medium_Value
7456,487,2024-12-24 12:04:22.566563,PAID,,Email,78.46,False,Medium_Value
7457,986,2025-03-09 07:24:06.918319,PAID,,SMS,192.08,False,Medium_Value
7458,1514,2024-12-21 05:03:28.359240,PAID,,Push,79.25,False,New_Customer
7459,1788,2024-11-04 00:30:16.738272,PAID,,Social,90.68,False,New_Customer
7460,1716,2024-11-11 02:28:51.837555,PAID,,Email,36.6,False,Low_Value
7461,1325,2025-02-01 02:06:58.561245,PAID,,Push,37.52,False,New_Customer
7462,1665,2025-03-23 04:02:54.730665,PAID,,Direct,461.77,False,High_Value
7463,43,2024-11-10 01:05:33.296173,PAID,,Direct,184.31,False,Medium_Value
7464,1716,2025-05-20 07:44:22.311348,CANCEL,,Social,25.71,False,Low_Value
7465,1188,2025-04-23 16:57:25.119374,PAID,,Direct,432.22,False,High_Value
7466,724,2025-06-05 23:10:44.110471,CANCEL,,Email,91.95,False,Low_Value
7467,350,2024-10-22 13:08:43.978311,PAID,,SMS,401.47,False,High_Value
7468,1420,2025-05-01 16:25:09.522217,PAID,,Social,65.6,False,New_Customer
7469,958,2024-09-22 08:34:06.817308,PAID,,Email,58.45,False,New_Customer
7470,169,2024-10-01 01:02:13.834326,PAID,390,Push,185.3,True,New_Customer
7471,525,2025-05-09 17:20:02.495850,PAID,364,SMS,63.03,True,New_Customer
7472,503,2025-04-09 11:26:28.628241,PAID,,Social,385.83,False,High_Value
7473,1490,2024-08-10 08:35:12.179810,PAID,,Push,111.1,False,New_Customer
7474,1758,2025-04-24 15:49:14.709179,PAID,,Direct,196.01,False,High_Value
7475,1170,2025-05-06 18:58:02.067467,PAID,,SMS,154.52,False,Medium_Value
7476,592,2024-07-06 21:01:55.382483,PAID,,Push,122.37,False,Medium_Value
7477,576,2024-08-27 06:09:16.989665,PAID,,SMS,205.85,False,Medium_Value
7478,819,2024-11-30 01:00:10.024630,PAID,,Direct,195.43,False,High_Value
7479,1309,2025-05-13 13:08:48.336560,PAID,,Email,85.55,False,Medium_Value
7480,1044,2025-03-11 15:53:26.422126,PAID,1234,SMS,268.22,True,High_Value
7481,1730,2025-02-06 21:24:00.493909,PAID,577,Push,102.82,True,Low_Value
7482,1370,2024-11-02 13:34:13.039380,PAID,,Push,100.93,False,Low_Value
7483,249,2025-03-02 04:36:48.400374,PAID,535,Direct,87.81,True,New_Customer
7484,42,2024-09-08 11:48:32.194357,PAID,,Social,203.7,False,High_Value
7485,969,2024-10-11 08:11:09.089214,PAID,,Push,176.29,False,High_Value
7486,1010,2024-11-01 20:29:21.480602,PAID,,SMS,77.42,False,Low_Value
7487,1342,2024-11-03 17:27:37.490044,PAID,,Social,74.94,False,Low_Value
7488,1513,2024-10-08 22:33:10.679052,PAID,,SMS,444.87,False,High_Value
7489,947,2025-03-20 13:29:30.263397,CANCEL,,Direct,178.49,False,Medium_Value
7490,1264,2025-06-28 00:49:21.964693,PAID,,Email,101.72,False,New_Customer
7491,1687,2025-03-18 15:33:17.186153,CANCEL,,Push,184.31,False,New_Customer
7492,779,2024-10-04 00:37:34.086945,PAID,,Push,56.89,False,New_Customer
7493,587,2025-03-09 02:01:14.034940,PAID,480,Push,247.6,True,Medium_Value
7494,1557,2024-10-04 20:08:45.415255,PENDING,,Email,381.69,False,High_Value
7495,1412,2025-02-03 19:12:26.143249,PAID,311,SMS,316.28,True,High_Value
7496,652,2025-01-20 09:29:09.539198,PAID,,Direct,99.52,False,Medium_Value
7497,408,2024-12-20 22:07:11.677645,PAID,,Direct,91.69,False,New_Customer
7498,102,2024-12-03 23:28:04.272414,PAID,875,Social,92.6,True,New_Customer
7499,295,2024-12-22 03:17:56.477458,CANCEL,,SMS,35.54,False,Low_Value
7500,220,2024-11-23 13:53:13.066024,PAID,,Direct,141.95,False,Medium_Value
7501,1123,2024-09-12 06:14:19.911732,PAID,,Push,119.83,False,New_Customer
7502,1769,2025-01-29 14:06:35.773689,PAID,,Social,68.61,False,Low_Value
7503,1849,2024-09-29 21:45:44.641331,PAID,,Email,38.01,False,Low_Value
7504,1208,2024-08-21 11:43:56.711547,PAID,,Email,169.85,False,New_Customer
