order_item_id,order_id,product_id,product_category,quantity,unit_price,promotion_id,attributed_to_promo
17176,5694,843,Sports,3,136.03,960,True
17177,2103,446,Beauty,3,113.8,,False
17178,13803,172,Sports,1,132.83,,False
17179,122,144,Books,1,10.05,,False
17180,3041,715,Clothing,2,114.04,,False
17181,2728,416,Clothing,3,57.47,,False
17182,159,23,Electronics,1,247.84,,False
17183,13022,899,Beauty,1,149.15,,False
17184,14996,28,Beauty,1,82.79,,False
17185,11237,276,Clothing,1,65.0,701,True
17186,10414,999,Electronics,3,417.97,,False
17187,2462,783,Beauty,1,23.96,,False
17188,435,574,Home,2,75.7,,False
17189,458,804,Beauty,2,133.45,1440,True
17190,11723,851,Books,2,20.89,,False
17191,7467,2,Home,1,88.52,,False
17192,4338,71,Beauty,2,63.74,1192,True
17193,9082,843,Clothing,2,158.38,,False
17194,5242,960,Clothing,2,41.85,,False
17195,9019,653,Electronics,2,148.58,,False
17196,3827,350,Beauty,1,56.9,,False
17197,8968,147,Home,2,264.14,,False
17198,12961,62,Clothing,3,173.41,,False
17199,1533,895,Books,3,37.76,,False
17200,2134,826,Beauty,1,18.58,1247,True
17201,604,833,Books,1,21.07,,False
17202,278,307,Books,3,22.57,1071,True
17203,6385,542,Clothing,3,124.86,,False
17204,5869,813,Home,2,110.44,,False
17205,4177,222,Clothing,3,143.11,,False
17206,9067,365,Electronics,2,253.5,,False
17207,4779,836,Beauty,3,82.05,,False
17208,9522,913,Sports,2,195.86,,False
17209,7955,488,Home,1,45.42,,False
17210,13472,38,Electronics,1,50.35,,False
17211,6234,107,Sports,2,69.46,,False
17212,14850,971,Home,3,141.93,868,True
17213,7837,32,Books,1,29.43,,False
17214,992,70,Electronics,3,346.78,746,True
17215,9339,307,Sports,2,64.83,,False
17216,7876,226,Home,2,163.97,,False
17217,5610,803,Clothing,3,164.38,,False
17218,3567,330,Sports,1,58.1,426,True
17219,2531,682,Sports,1,101.9,,False
17220,1499,884,Sports,3,218.82,982,True
17221,5212,251,Beauty,3,127.97,,False
17222,13027,647,Beauty,3,25.92,343,True
17223,3876,649,Home,2,189.09,,False
17224,9288,897,Clothing,1,163.32,,False
17225,13591,985,Clothing,2,81.24,,False
17226,2859,214,Electronics,1,169.64,,False
17227,8473,812,Beauty,2,50.51,,False
17228,13620,938,Sports,1,122.52,,False
17229,3733,750,Clothing,3,171.91,756,True
17230,407,992,Beauty,1,42.76,,False
17231,10366,389,Books,3,18.57,1370,True
17232,7152,603,Sports,3,172.51,,False
17233,10030,331,Books,2,38.9,,False
17234,13340,929,Sports,3,169.3,854,True
17235,6520,296,Home,1,181.09,1462,True
17236,10523,125,Clothing,1,126.13,,False
17237,11572,298,Clothing,2,37.42,113,True
17238,4492,355,Sports,3,225.63,,False
17239,8327,491,Clothing,1,94.74,,False
17240,1732,722,Books,2,38.48,,False
17241,14075,362,Clothing,2,57.95,,False
17242,12582,808,Sports,3,226.11,982,True
17243,7456,414,Home,3,65.02,,False
17244,2288,657,Clothing,3,173.73,,False
17245,5854,451,Books,1,19.85,,False
17246,5648,808,Home,3,208.58,,False
17247,14307,985,Clothing,3,94.25,985,True
17248,9542,68,Books,3,7.98,1144,True
17249,5218,289,Electronics,1,341.06,,False
17250,3306,519,Electronics,1,337.76,,False
17251,4897,243,Electronics,3,384.68,,False
17252,9748,416,Sports,2,31.29,,False
17253,10071,6,Books,1,36.81,771,True
17254,7100,246,Clothing,1,124.18,680,True
17255,13508,849,Clothing,3,191.31,726,True
17256,11232,944,Clothing,3,195.22,510,True
17257,5399,119,Beauty,1,55.44,,False
17258,13091,217,Clothing,3,88.66,,False
17259,39,255,Sports,1,184.95,,False
17260,10952,742,Clothing,3,168.17,,False
17261,3695,245,Books,2,13.5,317,True
17262,4001,615,Clothing,0,124.01,,False
17263,4483,814,Clothing,2,131.36,,False
17264,10858,989,Books,2,30.06,,False
17265,8977,71,Electronics,1,359.64,,False
17266,1823,967,Home,1,223.92,,False
17267,11428,330,Books,2,29.76,,False
17268,2174,928,Clothing,2,168.04,,False
17269,9,42,Beauty,1,133.32,,False
17270,4899,763,Books,2,23.24,,False
17271,9305,692,Beauty,3,100.3,,False
17272,5694,495,Clothing,2,122.8,960,True
17273,2528,370,Books,3,40.51,,False
17274,11298,90,Electronics,2,57.59,,False
17275,4327,843,Sports,3,175.49,299,True
17276,14912,330,Sports,2,33.1,,False
17277,3642,916,Beauty,2,124.77,,False
17278,9084,948,Clothing,2,31.37,,False
17279,1235,99,Beauty,2,147.58,1205,True
17280,9034,820,Sports,1,126.76,,False
17281,6622,69,Beauty,2,82.17,,False
17282,10080,285,Clothing,1,30.41,726,True
17283,11953,750,Home,3,269.38,,False
17284,8607,272,Books,1,32.86,,False
17285,3307,154,Beauty,3,28.75,,False
17286,2432,560,Electronics,1,179.47,861,True
17287,6630,687,Sports,2,73.72,1319,True
17288,8031,666,Beauty,1,15.41,,False
17289,8015,700,Electronics,3,375.55,960,True
17290,6910,381,Electronics,1,131.75,,False
17291,1930,370,Books,2,28.97,,False
17292,8547,772,Books,3,16.82,,False
17293,11734,664,Home,2,204.25,,False
17294,848,403,Electronics,3,87.79,,False
17295,14777,459,Sports,1,75.8,1104,True
17296,14396,591,Home,3,283.22,,False
17297,7784,169,Beauty,3,15.73,,False
17298,12733,609,Beauty,3,38.75,1234,True
17299,5983,716,Electronics,1,70.97,,False
17300,99,998,Clothing,2,131.94,,False
17301,8258,163,Books,3,27.37,1072,True
17302,7260,835,Books,1,15.61,,False
17303,14455,765,Books,2,26.7,,False
17304,12417,353,Books,1,16.39,,False
17305,9786,359,Home,2,270.66,125,True
17306,8437,8,Beauty,3,80.85,,False
17307,8748,960,Books,3,17.01,,False
17308,13648,874,Beauty,2,25.88,,False
17309,1474,28,Home,3,297.94,,False
17310,3572,618,Books,3,9.36,,False
17311,3520,53,Clothing,2,161.14,989,True
17312,14532,227,Books,2,14.96,,False
17313,5905,631,Beauty,2,45.31,,False
17314,7858,831,Home,1,240.8,,False
17315,10068,567,Beauty,1,83.75,,False
17316,7375,170,Electronics,1,79.68,,False
17317,13677,283,Beauty,1,29.26,1169,True
17318,10851,745,Electronics,2,86.14,,False
17319,13109,603,Clothing,2,76.14,,False
17320,6204,918,Clothing,2,127.35,,False
17321,10700,572,Electronics,1,361.72,,False
17322,2212,915,Electronics,2,476.81,,False
17323,7958,81,Home,2,257.26,1301,True
17324,8402,942,Books,3,44.29,,False
17325,2622,796,Electronics,2,156.28,,False
17326,5221,501,Beauty,1,84.7,,False
17327,12285,482,Home,3,68.23,,False
17328,1106,9,Sports,3,231.28,,False
17329,8581,953,Home,1,268.91,,False
17330,4715,227,Home,1,149.36,,False
17331,6311,752,Sports,1,85.97,,False
17332,13643,323,Electronics,2,413.88,,False
17333,10746,100,Books,3,11.54,,False
17334,3959,190,Books,1,47.44,1117,True
17335,7100,59,Beauty,3,47.34,680,True
17336,6397,502,Clothing,1,88.47,168,True
17337,1706,224,Books,1,11.26,,False
17338,7938,967,Clothing,2,184.83,1244,True
17339,6365,963,Clothing,1,156.39,,False
17340,10063,19,Clothing,3,177.75,,False
17341,7715,188,Home,1,61.6,1257,True
17342,4202,476,Clothing,2,132.06,,False
17343,12965,663,Electronics,1,441.94,,False
17344,8016,407,Home,2,83.43,352,True
17345,5332,816,Electronics,1,303.36,,False
17346,3904,610,Books,3,32.91,,False
17347,10147,608,Home,3,109.86,,False
17348,1927,167,Home,1,209.07,,False
17349,10443,921,Electronics,2,175.89,,False
17350,11881,80,Electronics,2,235.37,,False
17351,1570,912,Electronics,3,327.87,,False
17352,4855,465,Beauty,1,59.66,68,True
17353,8162,894,Sports,3,167.38,1144,True
17354,3893,746,Clothing,1,41.24,,False
17355,6995,894,Beauty,2,108.87,,False
17356,13361,755,Clothing,1,85.08,,False
17357,12036,507,Beauty,1,149.0,,False
17358,7240,974,Home,2,96.8,,False
17359,4305,136,Clothing,3,58.89,249,True
17360,4160,720,Electronics,1,170.22,,False
17361,13994,376,Clothing,1,135.88,1265,True
17362,2818,556,Clothing,1,155.15,,False
17363,7254,936,Sports,1,151.76,444,True
17364,13746,495,Sports,1,129.17,,False
17365,8635,974,Sports,1,55.34,,False
17366,9275,900,Clothing,1,54.56,,False
17367,5423,43,Books,2,40.02,,False
17368,1846,925,Books,3,36.54,,False
17369,1942,812,Home,2,32.3,1062,True
17370,4983,839,Sports,3,221.65,,False
17371,2349,331,Sports,2,50.34,,False
17372,3159,443,Electronics,3,225.68,,False
17373,3675,733,Home,2,290.94,1461,True
17374,5468,790,Home,2,152.2,,False
17375,3962,757,Home,2,138.82,,False
17376,12024,696,Beauty,2,68.76,,False
17377,9094,122,Books,2,47.32,234,True
17378,4388,329,Electronics,3,274.86,,False
17379,9694,566,Sports,1,219.79,,False
17380,14136,670,Beauty,1,127.02,,False
17381,6925,777,Beauty,3,107.13,,False
17382,5225,38,Sports,1,228.4,,False
17383,9705,110,Books,3,34.38,,False
17384,8454,64,Sports,2,174.76,,False
17385,4999,905,Home,3,209.11,,False
17386,10789,834,Clothing,2,76.52,1184,True
17387,1398,345,Clothing,1,118.73,,False
17388,11405,603,Sports,1,41.96,,False
17389,11216,211,Books,1,21.24,405,True
17390,12849,107,Electronics,1,299.09,,False
17391,12160,986,Home,3,201.69,,False
17392,9808,517,Books,2,48.5,3,True
17393,13362,424,Sports,1,221.98,,False
17394,10175,428,Clothing,3,93.44,910,True
17395,2351,340,Clothing,3,146.56,,False
17396,8155,115,Sports,2,106.78,,False
17397,13301,958,Clothing,2,98.56,,False
17398,11397,958,Home,2,185.58,,False
17399,12161,935,Beauty,1,92.13,,False
17400,13293,850,Home,2,292.52,989,True
17401,2009,648,Electronics,2,311.63,510,True
17402,7228,17,Home,2,33.31,,False
17403,12053,215,Beauty,2,18.15,,False
17404,5568,897,Books,2,26.32,,False
17405,4035,257,Home,1,127.46,,False
17406,115,186,Clothing,1,142.73,,False
17407,8060,166,Home,1,160.13,,False
17408,1949,186,Electronics,2,125.47,,False
17409,10931,665,Electronics,3,469.57,857,True
17410,48,592,Beauty,3,127.45,,False
17411,250,418,Home,1,121.22,,False
17412,14382,546,Home,3,147.86,,False
17413,6630,509,Clothing,2,171.86,1319,True
17414,5572,799,Home,3,82.97,,False
17415,9000,615,Beauty,2,78.6,,False
17416,8201,929,Home,3,56.91,,False
17417,8194,7,Home,2,36.58,,False
17418,7577,606,Books,1,19.67,,False
17419,10309,785,Books,1,10.56,,False
17420,14049,938,Books,1,48.0,1128,True
17421,3374,877,Books,3,36.75,,False
17422,9834,801,Beauty,1,90.59,,False
17423,1735,617,Home,3,251.05,,False
17424,13746,495,Beauty,3,62.04,,False
17425,5566,682,Sports,3,72.83,296,True
17426,421,671,Electronics,3,153.16,,False
17427,7606,710,Home,3,77.06,,False
17428,587,807,Beauty,1,38.87,,False
17429,4287,720,Beauty,2,47.98,,False
17430,4937,743,Home,2,32.93,1497,True
17431,3434,59,Beauty,1,76.57,1024,True
17432,6093,931,Home,1,218.33,,False
17433,6531,791,Books,2,25.27,,False
17434,7041,522,Beauty,3,107.76,,False
17435,9214,257,Home,2,107.37,,False
17436,7733,948,Clothing,3,83.28,,False
17437,3778,955,Electronics,1,404.64,,False
17438,4456,123,Books,1,35.56,,False
17439,904,463,Electronics,2,200.71,,False
17440,3403,991,Electronics,3,392.25,,False
17441,11453,964,Clothing,3,157.36,,False
17442,14656,140,Home,2,156.5,,False
17443,6214,765,Home,1,27.71,,False
17444,6120,314,Clothing,3,110.6,,False
17445,6968,949,Home,3,298.55,,False
17446,7351,683,Beauty,1,130.51,354,True
17447,14362,599,Books,2,45.51,,False
17448,7648,527,Home,2,75.3,,False
17449,10724,178,Home,1,190.82,705,True
17450,3134,628,Electronics,2,310.82,1213,True
17451,4188,438,Electronics,1,493.71,,False
17452,12069,209,Sports,2,107.14,,False
17453,13274,529,Books,1,45.35,1390,True
17454,14974,673,Beauty,3,116.94,,False
17455,1608,148,Books,1,29.6,,False
17456,11349,862,Home,3,122.77,,False
17457,9689,165,Home,2,37.32,,False
17458,6867,145,Electronics,2,277.1,,False
17459,7999,874,Books,3,46.44,1456,True
17460,14225,836,Books,2,45.14,,False
17461,12846,178,Sports,3,117.72,1085,True
17462,12722,553,Beauty,1,27.4,314,True
17463,1929,355,Books,3,36.28,,False
17464,1359,858,Home,3,80.44,,False
17465,10778,139,Home,1,55.64,805,True
17466,2936,301,Books,3,17.74,,False
17467,1915,349,Clothing,1,59.23,,False
17468,9447,161,Clothing,3,120.0,,False
17469,10737,266,Clothing,3,158.89,,False
17470,9670,522,Clothing,2,122.59,,False
17471,6605,536,Electronics,3,382.74,,False
17472,14662,878,Electronics,3,418.26,,False
17473,9696,189,Home,3,37.75,,False
17474,13330,859,Clothing,3,188.86,119,True
17475,14403,814,Electronics,3,67.47,,False
17476,3392,838,Home,3,106.05,,False
17477,4575,215,Home,1,123.24,,False
17478,2460,117,Electronics,2,481.46,,False
17479,5111,746,Home,2,64.58,,False
17480,14543,57,Sports,3,174.46,1221,True
17481,13366,30,Books,3,12.82,,False
17482,8501,627,Books,3,13.04,1386,True
17483,4855,537,Clothing,3,68.03,68,True
17484,7173,817,Books,2,39.76,,False
17485,996,725,Home,3,242.97,,False
17486,9157,188,Books,3,40.07,,False
17487,10152,816,Electronics,2,111.04,,False
17488,1478,790,Books,3,22.85,,False
17489,11712,762,Clothing,2,35.3,,False
17490,2170,172,Books,3,26.66,77,True
17491,7139,21,Beauty,2,54.44,,False
17492,11683,96,Home,1,161.41,,False
17493,4026,603,Sports,2,154.84,,False
17494,2216,82,Electronics,3,270.79,,False
17495,10962,968,Books,3,28.44,,False
17496,451,709,Clothing,1,136.56,,False
17497,9419,634,Electronics,1,215.44,,False
17498,14756,147,Beauty,2,91.87,,False
17499,11998,304,Home,3,228.17,,False
17500,13165,13,Books,2,16.9,,False
17501,306,377,Books,3,38.01,,False
17502,3100,366,Sports,3,122.2,,False
17503,7190,141,Beauty,2,58.02,,False
17504,3136,494,Beauty,3,31.85,,False
17505,10108,617,Clothing,1,124.13,386,True
17506,4931,913,Sports,3,74.87,,False
17507,10996,781,Clothing,1,60.42,,False
17508,3882,974,Electronics,1,209.71,,False
17509,9786,494,Sports,3,162.29,125,True
17510,6206,775,Clothing,1,42.73,1205,True
17511,11571,457,Books,1,32.57,825,True
17512,1408,225,Clothing,1,180.02,405,True
17513,12561,16,Home,2,164.32,,False
17514,4109,992,Sports,2,245.07,,False
17515,12923,724,Beauty,3,23.76,219,True
17516,748,362,Electronics,3,312.26,,False
17517,8614,84,Home,2,111.25,,False
17518,5675,490,Clothing,1,37.49,,False
17519,502,679,Home,2,190.44,,False
17520,8095,80,Books,2,44.51,,False
17521,2110,531,Home,1,64.31,319,True
17522,3810,365,Beauty,1,118.53,,False
17523,11233,643,Books,2,33.97,1421,True
17524,2304,649,Electronics,1,377.47,,False
17525,4991,912,Sports,3,211.48,,False
17526,8713,61,Sports,2,196.93,1390,True
17527,833,48,Home,3,257.21,248,True
17528,7257,212,Sports,3,201.75,,False
17529,9765,273,Clothing,1,107.24,,False
17530,13008,482,Books,2,10.47,364,True
17531,10871,6,Beauty,2,31.17,,False
17532,11066,129,Sports,1,180.99,1373,True
17533,10076,823,Home,3,192.33,,False
17534,2749,522,Beauty,3,140.61,,False
17535,527,508,Sports,2,153.65,,False
17536,6156,882,Sports,3,183.26,,False
17537,10033,134,Electronics,1,372.62,,False
17538,12095,48,Beauty,1,146.66,,False
17539,2352,881,Electronics,1,451.62,,False
17540,8470,775,Electronics,3,184.42,,False
17541,7616,573,Sports,3,121.39,,False
17542,8614,381,Beauty,1,104.45,,False
17543,11033,181,Electronics,2,409.12,1221,True
17544,13074,668,Sports,1,45.42,,False
17545,10193,622,Clothing,1,46.81,,False
17546,14674,252,Books,1,39.58,,False
17547,5234,738,Sports,1,235.14,,False
17548,6934,451,Beauty,2,50.46,,False
17549,1723,348,Beauty,1,102.57,,False
17550,2548,165,Books,3,18.24,,False
17551,10681,971,Home,3,78.54,,False
17552,6401,695,Clothing,2,53.33,,False
17553,10888,424,Books,2,41.11,,False
17554,2598,239,Sports,3,181.82,,False
17555,3951,500,Sports,2,191.22,,False
17556,6409,289,Home,3,78.56,,False
17557,2697,924,Clothing,2,164.48,,False
17558,13955,516,Home,1,34.62,1267,True
17559,6110,486,Books,2,14.21,,False
17560,5484,709,Clothing,2,188.56,,False
17561,5276,381,Electronics,1,268.42,1187,True
17562,7726,516,Sports,3,136.97,,False
17563,5098,844,Sports,3,42.87,408,True
17564,2113,861,Home,1,273.46,352,True
17565,4053,975,Sports,3,98.31,,False
17566,4780,730,Sports,3,68.65,,False
17567,10532,456,Books,3,34.09,,False
17568,2760,653,Books,3,11.22,,False
17569,1843,89,Electronics,2,220.11,,False
17570,13743,109,Electronics,2,381.7,,False
17571,7563,122,Electronics,3,400.81,,False
17572,5139,851,Sports,1,197.96,539,True
17573,44,19,Books,2,19.84,,False
17574,14483,745,Home,2,156.95,,False
17575,10178,233,Books,1,38.53,652,True
17576,1117,628,Books,3,37.15,,False
17577,5796,641,Books,3,15.55,625,True
17578,10038,768,Home,3,27.03,,False
17579,10481,371,Home,3,192.71,,False
17580,7561,860,Sports,1,73.54,,False
17581,420,364,Electronics,2,206.65,,False
17582,1633,3,Beauty,2,31.29,314,True
17583,71,690,Clothing,2,178.43,,False
17584,240,285,Clothing,1,158.86,,False
17585,11822,96,Sports,3,248.09,,False
17586,10171,335,Sports,2,47.9,913,True
17587,4354,614,Home,2,185.31,,False
17588,3225,619,Clothing,3,80.89,733,True
17589,10230,913,Sports,2,246.76,1378,True
17590,10974,3,Home,3,273.08,,False
17591,6705,203,Electronics,2,194.15,,False
17592,3135,280,Books,1,42.87,,False
17593,2683,408,Beauty,3,57.51,,False
17594,6683,760,Beauty,3,16.61,366,True
17595,4526,881,Books,1,30.24,,False
17596,3916,373,Books,3,13.15,,False
17597,184,878,Beauty,3,91.91,,False
17598,8363,824,Beauty,1,38.41,,False
17599,13163,629,Books,3,39.82,,False
17600,9171,798,Beauty,2,94.66,,False
17601,9606,36,Beauty,3,44.02,,False
17602,6664,91,Home,2,65.54,,False
17603,11432,873,Beauty,3,139.56,,False
17604,556,162,Electronics,1,382.78,,False
17605,13512,350,Sports,1,137.21,,False
17606,13923,436,Beauty,3,36.32,,False
17607,4489,736,Books,3,49.14,,False
17608,12817,199,Home,1,82.12,,False
17609,5421,482,Sports,3,99.16,,False
17610,5698,213,Beauty,2,125.54,,False
17611,901,823,Books,1,10.88,,False
17612,14754,923,Home,3,157.67,,False
17613,13347,975,Beauty,1,94.49,,False
17614,5278,585,Electronics,3,429.9,,False
17615,11300,994,Electronics,1,69.83,,False
17616,5108,593,Beauty,3,137.86,,False
17617,12318,909,Home,3,56.32,,False
17618,942,48,Beauty,1,55.0,,False
17619,12670,235,Beauty,2,129.81,630,True
17620,7188,57,Beauty,2,37.47,,False
17621,1549,490,Books,3,9.87,,False
17622,708,604,Electronics,3,204.53,,False
17623,3863,881,Beauty,1,61.26,,False
17624,7009,913,Clothing,3,139.36,,False
17625,8551,549,Sports,1,199.48,,False
17626,8401,551,Clothing,2,135.82,,False
17627,1869,140,Beauty,3,33.28,413,True
17628,7299,122,Clothing,3,96.86,48,True
17629,4533,712,Clothing,1,95.66,,False
17630,7879,602,Home,3,211.17,,False
17631,13263,210,Electronics,1,220.7,,False
17632,2148,784,Sports,3,224.09,1130,True
17633,75,322,Sports,3,110.23,,False
17634,12610,267,Sports,1,161.71,,False
17635,3090,185,Clothing,3,169.1,,False
17636,271,274,Beauty,1,63.25,520,True
17637,5583,708,Sports,2,208.13,,False
17638,12562,932,Electronics,2,225.16,,False
17639,695,150,Electronics,2,258.03,317,True
17640,2524,862,Sports,3,224.88,,False
17641,14150,244,Beauty,1,22.67,,False
17642,12716,192,Books,2,37.84,,False
17643,8750,279,Electronics,3,123.06,,False
17644,354,761,Books,2,6.49,,False
17645,10380,769,Beauty,3,131.71,,False
17646,8841,828,Sports,3,208.86,,False
17647,2941,44,Sports,2,64.69,,False
17648,688,986,Beauty,3,17.29,1378,True
17649,4290,535,Books,2,15.35,,False
17650,8086,242,Electronics,1,449.85,,False
17651,14473,886,Books,2,44.85,,False
17652,14034,291,Clothing,2,106.25,125,True
17653,11795,814,Clothing,2,169.16,,False
17654,14092,665,Electronics,2,252.3,,False
17655,8078,323,Books,2,18.08,,False
17656,8013,318,Clothing,1,175.79,,False
17657,260,894,Sports,3,202.71,,False
17658,11008,560,Books,3,19.22,,False
17659,11585,107,Books,2,47.71,,False
17660,2175,636,Sports,3,186.62,,False
17661,13374,316,Home,3,134.6,,False
17662,695,706,Books,1,33.99,317,True
17663,3606,595,Sports,3,72.45,,False
17664,5299,801,Home,2,155.68,,False
17665,11657,448,Sports,2,42.84,,False
17666,7750,61,Clothing,3,41.28,,False
17667,10586,538,Electronics,1,308.51,,False
17668,11844,456,Clothing,1,164.94,,False
17669,14108,145,Clothing,1,178.2,,False
17670,5164,973,Sports,2,64.94,,False
17671,11307,137,Books,2,41.75,,False
17672,12750,6,Beauty,1,67.7,,False
17673,12031,22,Books,1,20.09,,False
17674,5958,655,Sports,2,187.46,,False
17675,1484,144,Electronics,3,489.71,,False
17676,2864,967,Clothing,3,43.06,,False
17677,14197,767,Books,1,9.37,,False
17678,2689,603,Clothing,2,190.41,,False
17679,6816,57,Sports,2,102.65,,False
17680,6202,263,Beauty,2,70.06,180,True
17681,5645,981,Beauty,3,143.42,,False
17682,2541,83,Sports,1,93.76,,False
17683,11852,834,Home,3,119.81,,False
17684,5770,642,Beauty,3,103.94,,False
17685,5801,362,Home,1,124.16,,False
17686,8571,859,Sports,1,198.88,,False
17687,1649,595,Clothing,3,163.41,,False
17688,3389,859,Beauty,3,120.52,,False
17689,11692,206,Sports,3,58.7,,False
17690,8933,508,Home,0,155.34,,False
17691,9814,479,Home,1,246.72,,False
17692,14063,614,Sports,1,194.72,,False
17693,5505,6,Electronics,1,457.65,,False
17694,1338,941,Sports,3,204.5,,False
17695,7688,931,Home,2,77.79,1407,True
17696,10352,539,Sports,2,114.54,,False
17697,10399,629,Clothing,2,103.72,,False
17698,2012,235,Electronics,3,213.25,,False
17699,6103,111,Home,2,105.88,,False
17700,7626,966,Books,1,39.23,1144,True
17701,11171,43,Books,1,38.27,,False
17702,11561,356,Electronics,2,273.92,,False
17703,9848,439,Books,2,22.65,,False
17704,3984,255,Beauty,1,32.55,1427,True
17705,3063,571,Electronics,3,127.43,,False
17706,10902,834,Sports,3,162.26,,False
17707,4014,272,Home,1,293.44,,False
17708,12670,325,Home,3,225.08,630,True
17709,3562,547,Sports,2,108.82,,False
17710,8272,893,Clothing,1,181.11,,False
17711,776,691,Home,2,240.25,,False
17712,8944,680,Beauty,3,120.62,926,True
17713,7889,624,Beauty,1,136.36,,False
17714,2962,615,Beauty,3,104.3,,False
17715,10608,937,Home,2,133.0,1214,True
17716,4835,179,Clothing,2,60.02,349,True
17717,8225,39,Electronics,2,221.09,,False
17718,3579,997,Clothing,2,72.94,,False
17719,9622,734,Electronics,1,188.71,,False
17720,14683,929,Electronics,3,429.83,,False
17721,5804,328,Home,2,145.11,,False
17722,10528,30,Sports,3,198.0,,False
17723,9551,227,Beauty,1,111.85,,False
17724,2368,68,Clothing,1,141.99,,False
17725,2248,449,Sports,1,111.87,,False
17726,7897,821,Electronics,1,84.04,,False
17727,1455,629,Sports,1,198.03,,False
17728,6452,877,Electronics,3,231.18,,False
17729,573,101,Books,2,22.41,,False
17730,6859,160,Clothing,3,130.79,,False
17731,4146,371,Electronics,1,437.91,,False
17732,3553,582,Sports,3,96.2,,False
17733,9524,414,Beauty,3,125.79,,False
17734,9282,572,Books,1,28.42,,False
17735,11405,220,Books,3,27.12,,False
17736,11009,875,Clothing,2,101.57,1325,True
17737,12746,11,Beauty,3,23.78,,False
17738,6556,484,Clothing,1,104.33,,False
17739,12801,374,Clothing,1,122.65,12,True
17740,3522,247,Sports,3,186.67,,False
17741,8176,132,Books,3,28.46,,False
17742,5548,486,Beauty,1,32.83,,False
17743,7416,997,Beauty,3,146.73,,False
17744,2204,680,Home,1,27.25,,False
17745,5091,271,Beauty,3,44.85,978,True
17746,4566,278,Books,3,21.91,,False
17747,6536,204,Beauty,3,49.86,,False
17748,14524,261,Beauty,2,85.92,319,True
17749,3056,298,Home,1,230.84,,False
17750,8398,693,Beauty,2,136.96,861,True
17751,1509,588,Books,1,14.05,,False
17752,8256,589,Clothing,1,141.94,,False
17753,2212,34,Home,2,65.71,,False
17754,7128,998,Home,3,59.18,800,True
17755,7776,640,Clothing,3,86.16,,False
17756,753,575,Electronics,2,203.13,248,True
17757,4777,560,Sports,3,171.65,,False
17758,2159,502,Books,3,15.15,,False
17759,7172,712,Electronics,1,171.68,,False
17760,1564,15,Electronics,2,83.38,,False
17761,5539,493,Books,1,48.79,,False
17762,14854,350,Home,1,46.67,,False
17763,5744,360,Beauty,2,78.88,,False
17764,6351,921,Home,1,75.44,,False
17765,7106,663,Beauty,2,108.95,,False
17766,3340,514,Beauty,3,96.07,,False
17767,8972,435,Electronics,2,343.24,,False
17768,8650,489,Sports,2,190.44,,False
17769,12629,328,Home,2,127.59,,False
17770,14962,848,Electronics,2,475.87,,False
17771,9273,519,Clothing,2,29.57,,False
17772,9036,678,Clothing,2,121.54,,False
17773,4418,773,Sports,3,206.26,,False
17774,12173,785,Home,1,294.6,,False
17775,2980,981,Electronics,1,90.04,,False
17776,3068,649,Electronics,3,273.03,,False
17777,6194,61,Sports,3,205.52,,False
17778,250,770,Beauty,2,124.61,,False
17779,13017,268,Books,1,36.14,,False
17780,826,394,Sports,3,56.75,,False
17781,14200,67,Sports,3,90.3,,False
17782,14161,768,Beauty,2,109.01,,False
17783,8585,807,Beauty,3,107.1,,False
17784,889,819,Home,1,66.14,,False
17785,884,321,Sports,3,188.35,,False
17786,6125,443,Sports,2,136.36,168,True
17787,1846,484,Books,0,6.38,,False
17788,14819,98,Beauty,3,129.66,,False
17789,1803,313,Clothing,1,140.55,,False
17790,4330,462,Electronics,2,255.39,,False
17791,13351,939,Sports,2,182.19,,False
17792,5597,66,Home,2,101.02,,False
17793,14204,180,Beauty,1,72.24,875,True
17794,9883,568,Clothing,1,78.99,,False
17795,824,977,Books,1,11.15,,False
17796,4551,255,Clothing,2,69.98,,False
17797,10564,701,Electronics,1,464.71,,False
17798,8733,431,Books,3,41.99,,False
17799,1899,341,Clothing,2,179.59,,False
17800,5433,193,Clothing,1,172.94,,False
17801,5623,875,Electronics,3,268.39,,False
17802,1822,488,Home,1,146.42,,False
17803,3584,795,Clothing,1,132.12,,False
17804,6456,76,Sports,1,136.17,,False
17805,1944,254,Books,3,33.94,,False
17806,12272,196,Clothing,2,175.69,,False
17807,1942,854,Beauty,2,33.35,1062,True
17808,7909,75,Home,2,138.34,82,True
17809,11843,386,Sports,3,127.57,753,True
17810,11505,386,Electronics,1,84.47,,False
17811,5474,576,Electronics,2,220.55,,False
17812,5706,993,Beauty,2,133.5,1093,True
17813,1840,971,Home,1,159.12,,False
17814,3658,571,Clothing,1,25.95,,False
17815,4736,266,Electronics,3,316.52,,False
17816,14723,154,Electronics,1,323.86,,False
17817,1983,58,Home,1,240.0,196,True
17818,1736,146,Home,3,249.89,,False
17819,4516,193,Electronics,1,475.66,,False
17820,15000,243,Home,2,55.6,,False
17821,1422,988,Clothing,3,44.55,,False
17822,190,553,Sports,2,92.54,,False
17823,3783,262,Sports,1,96.17,,False
17824,11283,134,Beauty,2,136.48,,False
17825,4178,657,Home,3,273.45,,False
17826,10307,243,Books,1,8.64,,False
17827,1959,798,Electronics,2,490.56,,False
17828,7270,605,Sports,3,178.56,535,True
